Index,Height(Inches),Weight(Pounds),Height_cm,Weight_kg
12009,67.58579,120.2176,171.6679066,54.52974162
12010,69.47049,140.8544,176.4550446,63.890429
12011,67.6955,119.0652,171.94657,54.0070222
12012,68.41184,125.8553,173.7660736,57.08695724
12013,66.40097,137.5308,168.6584638,62.38287063
12014,65.84222,117.4226,167.2392388,53.26195198
12015,65.60355,119.848,166.633017,54.36209402
12016,68.17426,124.7243,173.1626204,56.57394469
12017,68.15865,143.2579,173.122971,64.98063738
12018,70.33009,106.6697,178.6384286,48.38452256
12019,64.96481,107.2662,165.0106174,48.65509019
12020,70.00114,142.0097,177.8028956,64.41446384
12021,73.12757,132.9793,185.7440278,60.31834665
12022,69.52659,129.1657,176.5975386,58.58852819
12023,65.93632,114.5142,167.4782528,51.94272501
12024,68.30593,138.0436,173.4970622,62.61547261
12025,69.21721,139.1741,175.8117134,63.12825837
12026,69.04623,126.3741,175.3774242,57.32228077
12027,66.51131,122.9418,168.9387274,55.76541695
12028,68.41765,122.2372,173.780831,55.44581602
12029,67.20049,119.9224,170.6892446,54.39584126
12030,70.56953,138.8804,179.2466062,62.9950384
12031,67.02131,120.5036,170.2341274,54.65946893
12032,60.86977,108.8633,154.6092158,49.37952197
12033,69.59968,133.8641,176.7831872,60.71968485
12034,66.90576,125.7039,169.9406304,57.01828341
12035,65.4273,104.4564,166.185342,47.38058739
12036,65.45238,118.7077,166.2490452,53.84486306
12037,66.18847,114.58,168.1187138,51.97257136
12038,69.48939,130.0937,176.5030506,59.00946157
12039,67.59082,110.7189,171.6806828,50.22120729
12040,69.67,119.2428,176.9618,54.08758014
12041,71.81069,132.4703,182.3991526,60.08746832
12042,70.21365,139.1803,178.342671,63.13107064
12043,64.64602,111.6086,164.2008908,50.62476809
12044,65.31384,123.2647,165.8971536,55.9118818
12045,69.30209,143.2325,176.0273086,64.96911614
12046,67.21984,126.4004,170.7383936,57.33421024
12047,67.89698,105.7861,172.4583292,47.98372867
12048,66.44468,128.4753,168.7694872,58.27536828
12049,66.30217,125.448,168.4075118,56.90220922
12050,66.29508,123.2967,168.3895032,55.92639675
12051,71.81034,120.6109,182.3982636,54.70813935
12052,63.62293,130.8869,161.6022422,59.36925074
12053,70.64303,135.5782,179.4332962,61.49718689
12054,70.85476,131.1407,179.9710904,59.48437239
12055,69.81498,141.8795,177.3300492,64.35540616
12056,66.1487,120.3851,168.017698,54.60571828
12057,71.03088,146.4631,180.4184352,66.43449046
12058,66.13556,114.9154,167.9843224,52.12470612
12059,65.64932,132.7519,166.7492728,60.21519982
12060,68.58104,133.0067,174.1958416,60.33077507
12061,67.22079,145.6399,170.7408066,66.06109352
12062,66.40365,123.1849,168.665271,55.87568516
12063,68.52532,125.7403,174.0543128,57.03479416
12064,69.32648,119.6727,176.0892592,54.28257934
12065,65.36659,116.2944,166.0311386,52.75020948
12066,69.04615,133.2845,175.377221,60.45678292
12067,71.37994,141.1697,181.3050476,64.03344656
12068,67.13772,110.8047,170.5298088,50.26012548
12069,67.3967,124.7118,171.187618,56.56827479
12070,63.83814,110.9801,162.1488756,50.33968552
12071,68.25068,132.5773,173.3567272,60.13600266
12072,66.36931,115.305,168.5780474,52.30142556
12073,70.85914,137.5541,179.9822156,62.39343933
12074,67.20268,119.3535,170.6948072,54.13779277
12075,65.63288,113.8987,166.7075152,51.66353913
12076,71.2199,143.6782,180.898546,65.17128209
12077,67.34903,113.7846,171.0665362,51.61178428
12078,67.8991,110.5785,172.463714,50.15752297
12079,65.07971,133.4616,165.3024634,60.53711407
12080,69.51681,128.293,176.5726974,58.19267846
12081,66.2851,111.2819,168.364154,50.47657958
12082,69.68337,134.4863,176.9957598,61.00190979
12083,69.65526,151.1571,176.9243604,68.5636513
12084,67.96292,133.2323,172.6258168,60.43310542
12085,71.32203,140.7135,181.1579562,63.82651789
12086,69.05447,138.7171,175.3983538,62.92096682
12087,67.94235,131.865,172.573569,59.81290908
12088,68.32092,127.3932,173.5351368,57.78453637
12089,69.87217,129.7374,177.4753118,58.84784674
12090,66.83557,137.7577,169.7623478,62.48579066
12091,70.46217,154.0255,178.9739118,69.8647346
12092,67.69032,133.0156,171.9334128,60.33481204
12093,69.10601,133.5459,175.5292654,60.57535187
12094,70.29157,128.9032,178.5405878,58.46946029
12095,70.35631,116.5879,178.7050274,52.88333874
12096,67.3204,106.7376,170.993816,48.41532146
12097,71.18881,145.0456,180.8195774,65.7915238
12098,65.71934,130.1984,166.9271236,59.05695265
12099,67.40796,120.6435,171.2162184,54.72292645
12100,65.05988,111.5235,165.2520952,50.58616741
12101,68.22719,108.8273,173.2970626,49.36319266
12102,69.53688,135.964,176.6236752,61.67218269
12103,69.94726,125.3808,177.6660404,56.87172783
12104,66.26851,119.7967,168.3220154,54.33882475
12105,66.05849,118.3292,167.7885646,53.67317849
12106,64.25245,109.5647,163.201223,49.6976714
12107,68.5623,130.1006,174.148242,59.01259136
12108,67.73521,119.7671,172.0474334,54.32539842
12109,69.59796,141.5493,176.7788184,64.20563009
12110,67.46095,123.7306,171.350813,56.12321032
12111,68.62535,111.0908,174.308389,50.38989815
12112,71.25126,142.7636,180.9782004,64.75642685
12113,67.24688,126.8263,170.8070752,57.52739507
12114,67.55773,125.1369,171.5966342,56.76109674
12115,68.57922,112.0673,174.1912188,50.83283074
12116,67.45327,124.3866,171.3313058,56.42076667
12117,72.5565,145.2378,184.29351,65.87870418
12118,69.50107,122.6854,176.5327178,55.64911596
12119,70.01967,134.8425,177.8499618,61.16347926
12120,67.2572,132.8406,170.833288,60.25543344
12121,65.22247,118.3554,165.6650738,53.6850626
12122,72.80624,139.7892,184.9278496,63.40726281
12123,69.13179,117.918,175.5947466,53.48666146
12124,67.43053,121.0933,171.2735462,54.92695213
12125,67.28059,131.4824,170.8926986,59.63936478
12126,70.001,138.0392,177.80254,62.61347681
12127,64.33997,106.0198,163.4235238,48.08973312
12128,67.26735,124.0488,170.859069,56.26754329
12129,69.17724,130.3436,175.7101896,59.12281421
12130,66.7465,106.6506,169.53611,48.37585896
12131,69.03417,148.2146,175.3467918,67.22895684
12132,68.34615,133.4005,173.599221,60.5093996
12133,66.00974,106.4586,167.6647396,48.28876929
12134,69.21559,134.4881,175.8075986,61.00272626
12135,67.07331,130.6017,170.3662074,59.23988631
12136,70.63793,130.712,179.4203422,59.2899175
12137,67.24595,135.5243,170.804713,61.47273829
12138,68.10686,117.8123,172.9914244,53.43871678
12139,66.90742,111.9697,169.9448468,50.78856016
12140,70.15059,158.4821,178.1824986,71.8862127
12141,71.65992,136.2884,182.0161968,61.81932793
12142,66.80315,125.755,169.680001,57.04146196
12143,67.04952,106.7259,170.3057808,48.41001443
12144,70.5931,130.7728,179.306474,59.3174959
12145,65.84071,122.6521,167.2354034,55.63401134
12146,68.79573,116.2171,174.7411542,52.71514682
12147,68.12082,138.7471,173.0268828,62.93457458
12148,64.31209,135.5388,163.3527086,61.47931537
12149,67.99862,128.5274,172.7164948,58.29900042
12150,68.44172,126.6112,173.8419688,57.42982743
12151,71.00788,143.4924,180.3600152,65.0870047
12152,64.07458,121.5426,162.7494332,55.13075102
12153,66.81797,117.2431,169.7176438,53.18053222
12154,68.00128,137.5348,172.7232512,62.384685
12155,65.46423,124.8913,166.2791442,56.64969455
12156,67.39722,129.1587,171.1889388,58.58535305
12157,66.27501,100.1148,168.3385254,45.41127236
12158,69.6573,140.3259,176.929542,63.65070563
12159,67.86229,122.4027,172.3702166,55.5208855
12160,68.5617,121.4645,174.146718,55.09532548
12161,66.77693,130.2914,169.6134022,59.09913671
12162,62.89638,120.599,159.7568052,54.70274161
12163,67.09047,118.2317,170.4097938,53.62895327
12164,67.9903,114.796,172.695362,52.07054723
12165,70.70392,130.7639,179.5879568,59.31345893
12166,67.82304,134.663,172.2705216,61.0820595
12167,67.15786,114.8141,170.5809644,52.07875725
12168,65.92163,115.4548,167.4409402,52.36937364
12169,70.02526,125.8528,177.8641604,57.08582326
12170,71.12524,140.4603,180.6581096,63.7116684
12171,62.74696,126.8135,159.3772784,57.52158909
12172,68.94674,140.2945,175.1247196,63.63646284
12173,65.25058,127.0436,165.7364732,57.62596061
12174,67.14245,120.5611,170.541823,54.68555047
12175,68.68723,130.8492,174.4655642,59.35215033
12176,68.62073,145.2174,174.2966542,65.8694509
12177,68.11324,116.5409,173.0076296,52.86201991
12178,66.86238,119.1125,169.8304452,54.0284771
12179,65.40349,101.3363,166.1248646,45.96533499
12180,66.2707,103.4722,168.327578,46.93416214
12181,66.86583,116.1746,169.8392082,52.69586916
12182,71.66678,134.8888,182.0336212,61.18448057
12183,68.00017,125.8476,172.7204318,57.08346458
12184,68.66882,139.4216,174.4188028,63.24052239
12185,70.35973,129.0875,178.7137142,58.5530573
12186,67.76052,131.0901,172.1117208,59.46142064
12187,69.21882,134.1076,175.8158028,60.8301345
12188,67.74631,105.6764,172.0756274,47.93396963
12189,64.15971,129.8562,162.9656634,58.90173347
12190,67.62334,110.6548,171.7632836,50.19213204
12191,67.89328,117.09,172.4489312,53.11108728
12192,65.48471,129.224,166.3311634,58.61497261
12193,68.32528,103.4745,173.5462112,46.9352054
12194,68.2654,143.7801,173.394116,65.21750312
12195,72.42057,144.387,183.9482478,65.4927881
12196,66.91696,123.0398,169.9690784,55.80986896
12197,69.43684,137.6724,176.3695736,62.44709926
12198,68.85114,133.1969,174.8818956,60.41704826
12199,68.37809,122.8097,173.6803486,55.70549744
12200,66.05187,130.5855,167.7717498,59.23253812
12201,71.2338,125.9994,180.933852,57.15231984
12202,67.45676,108.6551,171.3401704,49.28508412
12203,67.2524,153.3825,170.821096,69.57307494
12204,68.11876,124.9622,173.0216504,56.68185422
12205,70.95119,140.1531,180.2160226,63.57232494
12206,66.29131,130.8994,168.3799274,59.37492064
12207,70.1926,135.1047,178.289204,61.28241108
12208,67.35325,134.6156,171.077255,61.06055924
12209,64.46167,135.8058,163.7326418,61.60042443
12210,70.85183,143.2765,179.9636482,64.98907419
12211,64.58449,122.8244,164.0446046,55.71216524
12212,67.11487,128.9426,170.4717698,58.48733182
12213,68.2263,127.832,173.294802,57.98357254
12214,67.15835,127.2791,170.582209,57.73278153
12215,66.82518,132.5872,169.7359572,60.14049322
12216,69.46473,119.5371,176.4404142,54.22107226
12217,67.51664,125.0381,171.4922656,56.71628186
12218,67.11773,118.6122,170.4790342,53.80154502
12219,69.12468,136.3269,175.5766872,61.83679122
12220,69.29808,118.53,176.0171232,53.76425976
12221,66.9325,127.2762,170.00855,57.73146611
12222,70.25476,131.7454,178.4470904,59.75865948
12223,69.99264,148.4428,177.7813056,67.33246654
12224,68.38126,127.1378,173.6884004,57.66868898
12225,69.74475,139.2463,177.151665,63.16100771
12226,70.44609,123.8717,178.9330686,56.18721215
12227,66.91785,118.0017,169.971339,53.52462711
12228,64.7893,122.4913,164.564822,55.56107375
12229,71.65016,134.6808,181.9914064,61.09013343
12230,65.12654,114.3412,165.4214116,51.86425359
12231,68.05579,127.2138,172.8617066,57.70316197
12232,65.79014,125.9146,167.1069556,57.11385524
12233,66.94808,132.2477,170.0481232,59.98649874
12234,65.67741,121.675,166.8206214,55.1908066
12235,69.03795,108.3441,175.356393,49.14401701
12236,69.86852,151.5482,177.4660408,68.74105113
12237,64.77588,113.1183,164.5307352,51.30955593
12238,70.23879,127.2366,178.4065266,57.71350387
12239,67.63708,124.7167,171.7981832,56.57049739
12240,67.51121,138.459,171.4784734,62.80389473
12241,67.82751,112.3725,172.2818754,50.97126702
12242,70.58388,156.3417,179.2830552,70.91534439
12243,69.66437,133.6791,176.9474998,60.63577033
12244,66.28256,108.6047,168.3577024,49.26222308
12245,65.37604,123.3283,166.0551416,55.94073025
12246,70.65344,138.4873,179.4597376,62.81673138
12247,71.38739,144.9405,181.3239706,65.74385128
12248,69.36593,124.3237,176.1894622,56.39223573
12249,69.67527,148.3828,176.9751858,67.30525102
12250,70.3007,143.818,178.563778,65.23469426
12251,65.16553,115.8163,165.5204462,52.53334715
12252,68.33872,132.5597,173.5803488,60.12801944
12253,68.38456,123.041,173.6967824,55.81041327
12254,65.55581,115.654,166.5117574,52.45972917
12255,70.17992,121.6342,178.2569968,55.17230005
12256,67.31808,123.3304,170.9879232,55.9416828
12257,68.58594,115.2254,174.2082876,52.26531964
12258,72.37217,134.1157,183.8253118,60.83380859
12259,70.20267,156.1811,178.3147818,70.84249751
12260,68.39107,116.6836,173.7133178,52.92674749
12261,70.2734,152.4301,178.494436,69.14107392
12262,69.0748,138.6826,175.449992,62.9053179
12263,68.4253,125.4829,173.800262,56.91803958
12264,66.13668,132.1366,167.9871672,59.93610467
12265,67.85165,122.8117,172.343191,55.70640463
12266,66.95818,114.1717,170.0737772,51.78736975
12267,65.98578,115.7531,167.6038812,52.50468014
12268,67.95387,123.3642,172.6028298,55.95701421
12269,66.27293,117.9091,168.3332422,53.48262449
12270,68.52896,127.998,174.0635584,58.05886882
12271,68.2623,127.3359,173.386242,57.75854555
12272,66.34027,114.5888,168.5042858,51.97656297
12273,69.37304,137.1683,176.2075216,62.21844353
12274,65.26199,122.0038,165.7654546,55.33994765
12275,68.70917,119.6392,174.5212918,54.26738401
12276,65.52726,123.7422,166.4392404,56.12847198
12277,67.69321,124.275,171.9407534,56.3701458
12278,68.9238,136.1853,175.066452,61.7725626
12279,66.1141,113.5469,167.929814,51.50396546
12280,68.06372,127.6532,172.8818488,57.90247029
12281,67.59091,116.9586,171.6809114,53.05148529
12282,68.92378,121.6715,175.0664012,55.18921903
12283,69.89731,148.2053,177.5391674,67.22473844
12284,66.99788,114.555,170.1746152,51.96123156
12285,68.16828,133.9443,173.1474312,60.75606293
12286,68.43843,115.666,173.8336122,52.46517227
12287,67.78708,122.3734,172.1791832,55.50759525
12288,69.60158,121.3371,176.7880132,55.03753786
12289,68.25161,123.1813,173.3590894,55.87405223
12290,66.41627,98.73281,168.6973258,44.78441275
12291,68.20539,116.9375,173.2416906,53.0419145
12292,69.21756,129.3186,175.8126024,58.65788241
12293,64.0896,109.3183,162.787584,49.58590633
12294,66.27351,127.1996,168.3347154,57.69672096
12295,65.67844,101.6524,166.8232376,46.10871542
12296,68.19255,138.3676,173.209077,62.76243642
12297,69.44838,137.7202,176.3988852,62.46878096
12298,67.19421,103.7516,170.6732934,47.06089575
12299,67.12478,116.941,170.4969412,53.04350207
12300,64.54169,125.1319,163.9358926,56.75882878
12301,69.53675,141.507,176.623345,64.18644314
12302,67.2357,122.1695,170.778678,55.41510784
12303,67.95026,129.204,172.5936604,58.60590077
12304,67.426,126.447,171.26204,57.35534762
12305,67.28909,122.0906,170.9142886,55.37931944
12306,64.99608,136.7717,165.0900432,62.03854895
12307,65.43867,130.2553,166.2142218,59.08276204
12308,68.24171,120.773,173.3339434,54.78166662
12309,67.04762,119.6362,170.3009548,54.26602323
12310,66.53415,112.9701,168.996741,51.2423336
12311,68.88695,121.8495,174.972853,55.2699584
12312,67.83407,138.1722,172.2985378,62.67380454
12313,66.37759,123.5915,168.5990786,56.06011567
12314,65.36769,119.7125,166.0339326,54.3006323
12315,70.68318,135.8685,179.5352772,61.62886465
12316,65.49411,141.3237,166.3550394,64.10329973
12317,67.91316,121.3794,172.4994264,55.0567248
12318,70.79802,126.3383,179.8269708,57.30604217
12319,68.51827,128.0545,174.0364058,58.08449676
12320,67.47969,126.4347,171.3984126,57.34976844
12321,65.24066,123.3877,165.7112764,55.96767362
12322,64.32772,118.5248,163.3924088,53.76190108
12323,70.41288,152.7421,178.8487152,69.28259462
12324,66.6237,115.2339,169.224198,52.26917517
12325,65.90593,108.2655,167.4010622,49.10836468
12326,66.52769,112.5525,168.9803326,51.05291358
12327,69.31461,126.7857,176.0591094,57.50897923
12328,62.87739,103.6848,159.7085706,47.0305958
12329,68.92071,130.7199,175.0586034,59.29350088
12330,66.13747,108.3422,167.9891738,49.14315518
12331,69.99833,122.5223,177.7957582,55.5751351
12332,68.46595,138.7703,173.903513,62.94509792
12333,69.25966,133.9125,175.9195364,60.7416387
12334,69.93628,128.1196,177.6381512,58.1140256
12335,67.01834,123.4636,170.2265836,56.00210125
12336,69.77194,130.8096,177.2207276,59.33418808
12337,68.65212,139.4811,174.3763848,63.26751111
12338,68.44554,111.1441,173.8516716,50.41407461
12339,67.88896,118.4146,172.4379584,53.71191524
12340,68.68925,121.2378,174.470695,54.99249618
12341,65.56401,105.3675,166.5325854,47.79385506
12342,69.20112,139.431,175.7708448,63.24478615
12343,68.41482,134.6557,173.7736428,61.07874827
12344,69.09655,123.0012,175.505237,55.79236031
12345,68.9416,128.8854,175.111664,58.46138636
12346,67.9139,127.2376,172.501306,57.71395746
12347,68.29377,134.5271,173.4661758,61.02041634
12348,66.32216,134.3075,168.4582864,60.92080754
12349,68.20057,126.9387,173.2294478,57.57837881
12350,69.63237,145.2524,176.8662198,65.88532662
12351,68.33465,117.3751,173.570011,53.24040636
12352,69.88231,143.9678,177.5010674,65.30264234
12353,67.11991,115.2308,170.4845714,52.26776903
12354,70.53097,125.8404,179.1486638,57.08019872
12355,67.83481,135.7228,172.3004174,61.5627763
12356,68.8196,128.3999,174.801784,58.24116744
12357,68.0312,125.4532,172.799248,56.90456789
12358,69.03316,134.1379,175.3442264,60.84387834
12359,67.26332,126.7256,170.8488328,57.48171836
12360,66.39875,135.3503,168.652825,61.39381328
12361,64.7363,109.3803,164.430202,49.61402904
12362,69.25052,111.9038,175.8963208,50.75866845
12363,69.50292,146.6922,176.5374168,66.53840838
12364,68.11694,128.3326,173.0170276,58.2106407
12365,69.37864,126.2731,176.2217456,57.27646798
12366,66.1219,115.3591,167.949626,52.32596489
12367,65.43542,127.2422,166.2059668,57.71604398
12368,70.94749,144.8983,180.2066246,65.72470969
12369,65.68418,114.6552,166.8378172,52.00668148
12370,68.70422,131.8082,174.5087188,59.78714505
12371,68.3036,136.9984,173.491144,62.14137825
12372,71.1963,141.1763,180.838602,64.03644027
12373,68.57603,141.8451,174.1831162,64.3398026
12374,70.22202,128.7039,178.3639308,58.37905941
12375,67.08514,119.7705,170.3962556,54.32694064
12376,65.68889,120.9908,166.8497806,54.88045895
12377,67.51772,125.2817,171.4950088,56.82677687
12378,70.30046,138.3313,178.5631684,62.74597103
12379,68.71184,119.1353,174.5280736,54.038819
12380,69.11819,133.7623,175.5602026,60.67350918
12381,65.66806,122.5953,166.7968724,55.60824732
12382,64.35738,104.8098,163.4677452,47.5408868
12383,69.50005,135.985,176.530127,61.68170812
12384,67.99347,119.7518,172.7034138,54.31845847
12385,68.84027,125.351,174.8542858,56.85821079
12386,66.65667,127.9004,169.3079418,58.01459824
12387,64.57652,125.8364,164.0243608,57.07838435
12388,68.25611,130.0452,173.3705194,58.98746236
12389,70.1304,130.4494,178.131216,59.17080424
12390,69.15411,137.9543,175.6514394,62.57496685
12391,66.00913,129.3445,167.6631902,58.66963044
12392,65.25623,129.8806,165.7508242,58.91280112
12393,65.38594,111.8541,166.0802876,50.73612493
12394,68.92278,118.3422,175.0638612,53.67907518
12395,67.05723,133.6179,170.3253642,60.6080105
12396,67.30535,136.954,170.955589,62.12123877
12397,64.88411,140.0156,164.8056394,63.50995604
12398,66.28154,100.9385,168.3551116,45.78489609
12399,70.93763,135.4012,180.1815802,61.41690111
12400,70.63453,133.6095,179.4117062,60.60420032
12401,69.46661,128.8735,176.4451894,58.45598861
12402,67.96774,143.9946,172.6380596,65.3147986
12403,70.0157,134.9027,177.839878,61.1907855
12404,68.46486,102.6906,173.9007444,46.57963464
12405,65.54388,108.3486,166.4814552,49.14605817
12406,69.57076,134.1768,176.7097304,60.86152307
12407,68.70712,122.7974,174.5160848,55.69991826
12408,66.47937,126.4091,168.8575998,57.33815649
12409,65.6515,138.9004,166.75481,63.00411024
12410,64.8085,118.4505,164.61359,53.7281992
12411,69.20954,128.4521,175.7922316,58.26484494
12412,71.2453,140.3166,180.963062,63.64648723
12413,66.78091,133.1914,169.6235114,60.41455351
12414,66.66698,118.2094,169.3341292,53.61883816
12415,67.46012,130.3946,171.3487048,59.1459474
12416,68.39734,132.1677,173.7292436,59.95021138
12417,66.05758,106.7136,167.7862532,48.40443525
12418,70.74289,129.1447,179.6869406,58.57900276
12419,69.0472,112.5379,175.379888,51.04629114
12420,65.25487,113.0535,165.7473698,51.28016317
12421,70.83969,136.1852,179.9328126,61.77251724
12422,66.48308,129.5826,168.8670232,58.7776307
12423,64.86362,131.524,164.7535948,59.65823421
12424,64.89809,104.151,164.8411486,47.24206039
12425,66.91413,131.8421,169.9618902,59.80252182
12426,68.79811,138.0315,174.7471994,62.60998415
12427,68.26946,139.016,173.4044284,63.05654547
12428,68.87518,145.2094,174.9429572,65.86582216
12429,68.51555,116.7877,174.029497,52.97396642
12430,64.25854,117.9964,163.2166916,53.52222307
12431,71.84377,149.3361,182.4831758,67.73766027
12432,71.08684,148.1875,180.5605736,67.2166645
12433,64.2151,121.7215,163.106354,55.21189863
12434,62.63566,108.8842,159.0945764,49.38900205
12435,65.81205,120.7095,167.162607,54.75286352
12436,67.33833,137.2586,171.0393582,62.25940289
12437,65.81917,113.1984,167.1806918,51.34588865
12438,67.99186,114.8133,172.6993244,52.07839437
12439,69.11226,137.8176,175.5451404,62.51296082
12440,71.84641,132.2059,182.4898814,59.96753859
12441,72.71856,134.3143,184.7051424,60.92389197
12442,67.57166,127.0006,171.6320164,57.60645616
12443,66.86178,124.9583,169.8289212,56.68008521
12444,67.18912,131.2947,170.6603648,59.55422556
12445,67.68132,122.2843,171.9105528,55.46718021
12446,66.23406,113.5248,168.2345124,51.49394108
12447,64.74007,87.3791,164.4397778,39.63446073
12448,67.97426,120.9928,172.6546204,54.88136614
12449,70.57709,131.9995,179.2658086,59.8739172
12450,72.00389,147.4338,182.8898806,66.87479221
12451,67.60891,130.389,171.7266314,59.14340729
12452,66.68001,118.2663,169.3672254,53.64464755
12453,70.70574,124.06,179.5925796,56.27262352
12454,67.75154,123.0129,172.0889116,55.79766734
12455,69.21119,134.49,175.7964226,61.00358808
12456,70.08521,120.7698,178.0164334,54.78021512
12457,68.45585,122.5019,173.877859,55.56588182
12458,68.86915,129.1183,174.927641,58.56702793
12459,67.92791,117.2508,172.5368914,53.18402487
12460,70.4825,136.7279,179.02555,62.01868162
12461,69.32572,122.6077,176.0873288,55.61387186
12462,67.52547,148.9945,171.5146938,67.58271324
12463,65.62965,131.0125,166.699311,59.4262219
12464,67.89239,128.1211,172.4466706,58.11470599
12465,68.12894,116.1115,173.0475076,52.66724751
12466,69.54996,146.4172,176.6568984,66.41367058
12467,66.8999,125.8277,169.925746,57.0744381
12468,67.60053,113.744,171.7053462,51.59336845
12469,65.23102,127.9767,165.6867908,58.04920731
12470,68.51538,127.1196,174.0290652,57.6604336
12471,71.76225,123.2438,182.276115,55.90240173
12472,66.54347,132.6527,169.0204138,60.1702035
12473,66.45278,123.5997,168.7900612,56.06383512
12474,69.74047,128.9735,177.1407938,58.50134781
12475,68.15836,129.8696,173.1222344,58.9078116
12476,66.03258,120.1757,167.7227532,54.51073611
12477,64.73717,113.7689,164.4324118,51.60466289
12478,65.58498,112.9359,166.5858492,51.22682075
12479,66.54497,122.2424,169.0242238,55.4481747
12480,69.41557,140.4464,176.3155478,63.70536347
12481,70.6516,148.6669,179.455064,67.4341165
12482,69.55188,132.2138,176.6617752,59.97112197
12483,67.89495,132.9517,172.453173,60.30582751
12484,67.31471,138.8578,170.9793634,62.98478722
12485,63.75295,118.195,161.932493,53.61230644
12486,67.2233,125.6088,170.747182,56.97514681
12487,67.54931,126.4352,171.5752474,57.34999524
12488,66.91107,122.745,169.9541178,55.67615004
12489,69.09424,122.6279,175.4993696,55.62303442
12490,67.09958,118.5781,170.4329332,53.78607754
12491,70.47341,140.9829,179.0024614,63.94871558
12492,69.68349,127.9623,176.9960646,58.04267558
12493,68.56579,133.3859,174.1571066,60.50277715
12494,67.43454,123.6383,171.2837316,56.08134377
12495,66.55213,115.8177,169.0424102,52.53398218
12496,68.0387,138.3228,172.818298,62.7421155
12497,69.78338,124.3807,177.2497852,56.41809047
12498,67.94391,131.2025,172.5775314,59.51240438
12499,66.63849,126.9132,169.2617646,57.56681221
12500,68.45079,127.414,173.8650066,57.79397109
12501,70.07106,113.5241,177.9804924,51.49362357
12502,69.31026,114.3171,176.0480604,51.85332202
12503,71.75837,135.6142,182.2662598,61.51351621
12504,69.71622,140.662,177.0791988,63.8031579
12505,66.99944,130.037,170.1785776,58.9837429
12506,72.48928,138.7557,184.1227712,62.93847547
12507,66.28225,117.5711,168.356915,53.32931039
12508,66.00195,130.7777,167.644953,59.3197185
12509,68.5202,118.5414,174.041308,53.76943071
12510,67.26404,121.9478,170.8506616,55.3145465
12511,65.81057,120.8452,167.1588478,54.81441596
12512,68.39663,140.8006,173.7274402,63.86602576
12513,69.54723,139.1849,176.6499642,63.13315716
12514,68.82906,126.3249,174.8258124,57.29996404
12515,67.68691,121.9448,171.9247514,55.31318572
12516,68.60051,110.8007,174.2452954,50.25831111
12517,67.02558,127.5396,170.2449732,57.85094224
12518,69.32334,139.7775,176.0812836,63.40195578
12519,67.76623,123.344,172.1262242,55.94785165
12520,66.76197,109.2005,169.5754038,49.5324732
12521,67.098,117.2866,170.42892,53.20026347
12522,68.96237,136.63,175.1644198,61.97427496
12523,66.68073,136.6551,169.3690542,61.98566012
12524,70.07508,129.9514,177.9907032,58.94491543
12525,66.38605,126.2915,168.620567,57.28481407
12526,69.05442,131.9593,175.3982268,59.85568281
12527,69.49012,140.5831,176.5049048,63.7673695
12528,68.12397,128.8785,173.0348838,58.45825657
12529,68.40195,139.1229,173.740953,63.10503446
12530,69.40097,132.3228,176.2784638,60.0205635
12531,69.55725,143.996,176.675415,65.31543363
12532,68.71036,126.5518,174.5243144,57.40288407
12533,65.21573,116.8032,165.6479542,52.98099709
12534,69.36761,135.5201,176.1937294,61.4708332
12535,69.12651,139.0078,175.5813354,63.05282602
12536,66.89099,137.6137,169.9031146,62.42047341
12537,65.4888,134.2944,166.341552,60.91486548
12538,68.20845,135.3887,173.249463,61.41123121
12539,66.29682,111.8809,168.3939228,50.74828119
12540,67.53607,111.545,171.5416178,50.59591964
12541,67.54041,125.1986,171.5526414,56.78908337
12542,69.88988,144.1664,177.5202952,65.39272571
12543,68.55332,110.9255,174.1254328,50.3149194
12544,67.19021,125.038,170.6631334,56.7162365
12545,67.35534,131.0543,171.0825636,59.44518205
12546,71.49612,138.8885,181.6001448,62.99871249
12547,68.82757,130.4426,174.8220278,59.16771982
12548,69.11661,119.6437,175.5561894,54.26942517
12549,64.63422,127.7079,164.1709188,57.92728178
12550,64.58205,100.557,164.038407,45.61185074
12551,65.9946,124.2257,167.626284,56.34778371
12552,69.0528,129.5877,175.394112,58.77994402
12553,69.80507,154.9924,177.3048778,70.3033127
12554,68.4173,144.9684,173.779942,65.75650649
12555,67.12852,116.2219,170.5064408,52.71732406
12556,66.85993,117.9136,169.8242222,53.48466565
12557,68.75888,125.4433,174.6475552,56.90007733
12558,66.11846,131.5019,167.9408884,59.64820982
12559,64.64742,112.8034,164.2044468,51.16671981
12560,65.59808,122.1915,166.6191232,55.42508687
12561,69.41123,132.3657,176.3045242,60.04002259
12562,69.86767,118.2363,177.4638818,53.63103979
12563,67.74429,115.3566,172.0704966,52.32483091
12564,69.57154,126.382,176.7117116,57.32586414
12565,66.93873,126.2335,170.0243742,57.25850573
12566,67.32014,130.6583,170.9931556,59.26555961
12567,67.45694,113.2988,171.3406276,51.39142929
12568,70.22599,135.254,178.3740146,61.35013237
12569,66.03134,111.0406,167.7196036,50.36712784
12570,68.38498,119.4007,173.6978492,54.15920231
12571,68.63206,127.0706,174.3254324,57.6382076
12572,71.10527,128.6674,180.6073858,58.3625033
12573,68.03731,116.0219,172.8147674,52.62660566
